facility_id,date,care_type,adl_eating,adl_mobility,adl_toileting,adl_cognition,mds_adl_summary,rug_category,nursing_hours_rn,nursing_hours_lpn,nursing_hours_cna,medication_count,fall_risk_score,pain_assessment_score,resident_census,incident_count,staffing_mismatch
9,2021-01-01,IL,0.23754961947583864,0.34916494255009733,1.7281099484429228,0.7472117262139859,3.6,6,0.9305054086285323,0.23638691395107958,1.2216933751965549,3.5133878834551515,0.0,0.8844589507892648,120.0,3,0
9,2021-01-02,IL,0.15138129546880585,0.012977580135484335,2.9517152922030134,0.696169203388994,4.4,3,0.902012060882126,0.8799270387851283,0.7656050701226332,4.782636963921352,0.9903297437467167,1.260104057622622,120.0,1,0
9,2021-01-03,IL,0.9050444524513364,0.45082589876185286,0.0,0.0,1.6,5,1.3830245016167009,0.0,0.7192586122122351,2.5462973002677076,1.2015275691555445,0.6030061689824493,120.0,0,0
9,2021-01-04,IL,1.079266216489576,0.23399401001473752,2.9790069066865312,0.16078720919305134,5.2,3,2.097090565981146,0.21582852038388328,1.6045314033064149,4.2846778501322085,1.4583344114071548,2.0925593847414268,67.10905833056255,1,0
9,2021-01-05,IL,0.6420923084546287,0.0,2.0301397261508884,2.0083647566460625,5.5,2,1.3071342780136697,0.5561992221893087,0.0,1.2494594609888603,0.0,0.0,107.26241734537903,1,1
9,2021-01-06,IL,2.3220508893202014,0.2507540079919688,1.7299005492068,1.6856235122702723,7.0,6,0.9664026990656744,0.0,1.9803358389824108,4.07928657099375,0.45161813953255403,1.2285177766307547,120.0,1,0
9,2021-01-07,IL,1.7058368890962157,0.48218537028078745,1.1790982002143255,0.8938989552953363,5.0,6,1.0538713251659249,1.6794130376709446,0.7817476261867405,4.898861638766087,0.49804840387114213,0.10221258275516387,120.0,1,0
9,2021-01-08,IL,0.4792989023075953,1.2613104568317965,1.841412788161032,0.4853860251978752,4.7,3,1.9710332908402912,0.0,2.0607214802845037,5.002036992342314,0.661966455926756,1.7471454442703793,120.0,2,0
9,2021-01-09,IL,0.0,0.4953294817823415,0.9463088660202351,1.5471906752736073,3.5,4,1.3997270019665486,0.47613027260155755,2.2753460220892974,5.7041582549000855,1.32780416232757,1.4336917183751274,120.0,2,0
9,2021-01-10,IL,0.1521523950187018,0.0,2.058166732846161,0.0,2.6,5,0.4948494552846133,0.27273667905151355,0.41214753021640366,0.7398117907380151,1.504599998968571,1.310764516980655,120.0,0,0
9,2021-01-11,IL,1.359005688165116,0.776807489412966,1.9310512199051937,1.3682898545986644,6.3,4,1.443629303807458,0.0,1.3174062352195606,7.552453886311751,1.3107752801244195,0.9860071164036786,120.0,3,0
9,2021-01-12,IL,0.0,0.3428862684097339,2.025902822563783,1.6657268568435852,4.7,7,0.9954676352088034,0.19763748995418404,1.4539356061407132,7.575265680619849,0.09143890114822772,0.4179634857847194,120.0,1,0
9,2021-01-13,IL,0.9943257354456859,0.5163424742345408,1.951227704367706,1.4185332816966592,5.7,6,1.5030596825361526,0.009773827318734718,0.7670855796840358,1.1382226443605685,0.7864165585264915,0.09603977164000493,120.0,1,0
9,2021-01-14,IL,0.6094452003403532,0.0,2.298923870244765,2.373909951855956,6.2,4,2.843950822109459,0.0,0.0,2.374356651902789,3.900303916000734,1.331701372734828,120.0,0,0
9,2021-01-15,IL,2.303166684317044,0.6787249256187247,0.13992474239968494,0.38948960521551945,4.1,6,1.503776067031008,0.5956466758992647,0.6494532973263443,4.2348675589679035,0.9216204846917082,0.0,120.0,0,0
9,2021-01-16,IL,3.0,0.3631159801090106,1.1783901174620168,0.3445059634268335,5.7,4,0.3186657145667433,0.3049723562193015,2.900172874092531,11.071432454986152,0.17630936832773259,3.018237979148214,120.0,0,0
9,2021-01-17,IL,1.4488886055731456,0.7696007322777912,1.7742596965495943,3.0242086407776796,8.2,2,2.112249637534646,0.5257193908537909,1.017158432499958,5.1257731002977645,1.147674058123152,0.0,107.37448252314381,0,0
9,2021-01-18,IL,0.0,0.0,1.6047611571770575,1.0728697572195072,3.1,6,1.4414465141597215,0.6844624778233014,1.0724785897850326,3.8664230439405953,0.7566010814431086,0.3552021564751664,120.0,0,0
9,2021-01-19,IL,1.3027133597395715,0.0,1.965674446198854,0.527170917899495,4.4,4,1.7007321077643032,0.0,0.7277927283956533,5.442820426404182,1.753194157683441,0.44623343584264785,120.0,0,0
9,2021-01-20,IL,1.6791056255890635,1.7416609194830626,0.9497629576450035,0.0,5.1,5,0.5827570886924048,0.0,0.863996667380669,4.982839216135731,2.4595546967580146,1.3290239939865596,120.0,3,1
9,2021-01-21,IL,3.0,0.3080087219550546,0.5692302253870123,0.9035460911347464,5.6,4,0.35933476541894405,0.0,2.4028399432925442,3.406044129656817,0.27574637475041497,0.0,68.03450163213458,2,0
9,2021-01-22,IL,0.0992227068225161,1.0011561284890755,2.972944996110909,0.0,4.8,4,1.9792062946696125,0.6385346758891657,0.9611495729025294,5.152633981850177,0.47048623773361165,1.7330149982909873,120.0,2,0
9,2021-01-23,IL,0.2961648415656516,0.1306410929594637,1.6894183396567544,0.0,2.5,2,0.20455079398101594,0.7491017933786197,1.2734926172781544,4.688063500741876,3.675268377335796,0.0,106.58199873190877,2,0
9,2021-01-24,IL,1.900264260807321,0.0,2.20210567224808,0.4554238694330234,5.3,2,0.8929722008183889,0.40777251982320417,2.4142524353610986,5.56581768417397,0.0,0.963090703069013,120.0,2,0
9,2021-01-25,IL,1.9553922631218055,0.7649585731667845,1.6850869243965407,1.6791122195700154,7.1,5,0.7484225049888145,1.133046931235209,1.7279019772601585,6.8703897008061565,0.0,0.4398541962206073,120.0,1,0
9,2021-01-26,IL,1.6313772358297824,0.3003473192649515,1.4515239973491392,0.0,3.9,5,2.2287080077723935,0.5325305658185797,2.728151403040693,5.560880837133397,0.6655641318548187,0.0,120.0,0,0
9,2021-01-27,IL,1.6029805300635156,1.6156071514407355,0.6723235373103489,0.0,4.5,5,1.5905949101965031,0.9489342567932676,1.6676572384663406,5.278379060490341,0.0,2.145892080742626,120.0,1,0
9,2021-01-28,IL,0.0,0.0,2.34103529835214,0.0,2.7,6,0.6824693181887898,0.0,0.8561715182094781,6.653421168557394,0.8433960081290531,0.40387867283979406,120.0,1,0
9,2021-01-29,IL,0.4224851634305382,0.0,0.7033687751843836,0.13976919101764532,1.5,4,1.4645098584937977,0.26601360622629056,3.8378466380755984,3.540300884230383,0.35373673036114583,0.6430942147024252,65.60911598830566,1,0
9,2021-01-30,IL,0.7584567604730403,0.23848971605422664,0.0,2.5748856200059818,4.2,5,2.414411753413974,0.12396985021093587,1.0573775620248276,3.162720948042918,2.015126641370646,0.8119144833774747,120.0,1,0
9,2021-01-31,IL,0.19261811308201926,1.4304319082181267,0.3027803585705915,0.0,2.2,5,0.7103734804879187,0.0,1.17136258460453,0.0,1.6944593694609071,3.4671928985365703,120.0,1,0
9,2021-02-01,IL,1.3860077838219502,0.21335426319642226,1.2904574469799386,1.3771719227677552,5.0,4,1.1009553390664863,0.48963552110317143,1.3341266730681143,1.4983843919020647,0.0,1.4091949467340896,120.0,1,0
9,2021-02-02,IL,0.0,0.0,2.3869225756068673,0.0,2.8,5,1.8150800608172757,0.7127073675799116,2.15643507658137,3.5134985600590767,0.0,3.2357230216473667,120.0,2,0
9,2021-02-03,IL,1.4409659287977687,1.922501840452977,2.423117086175036,0.10154587294014912,6.9,7,1.720519963651872,0.6410480173836886,2.5629380218335385,6.5127606766900925,0.0,2.1499801944238652,120.0,2,0
9,2021-02-04,IL,0.3568448305181172,0.0,0.5505934476100696,1.1387883174275055,2.4,5,0.992341910597737,1.1980541583116178,1.2637814576346134,5.659197028761456,0.47316387912836655,0.0,120.0,1,0
9,2021-02-05,IL,1.3620336920215073,0.0,2.4098698666866767,1.2768067698064614,5.9,5,1.2236266744719715,0.7772847875585478,2.174876415803935,2.8528596967125015,1.5928753698472808,5.715511535866903,120.0,1,0
9,2021-02-06,IL,2.8274384711332647,0.3372228377026917,1.35290165098834,1.3623574644311975,6.9,2,1.131064011989747,0.35735835079880607,0.5615070849477533,2.9848548320507815,1.5457494374966063,0.9344244421369918,120.0,2,1
9,2021-02-07,IL,1.5738622898038952,0.169952091443762,0.626748572175541,0.0,2.8,6,1.3118498741685753,0.32658976057214006,0.2057675207336596,2.0198956575075737,0.0,0.15314444246540404,120.0,3,0
9,2021-02-08,IL,3.0,0.4379883106369432,1.313032623394946,0.0,5.5,6,0.0,0.0,0.6764990694145183,5.214908441681273,3.197613759102289,2.1052749249025484,120.0,1,1
9,2021-02-09,IL,2.5703331413565333,1.1050865148823898,2.071576462004078,2.0215807316185757,9.1,4,2.3297916331720785,0.0,0.7451027816767256,4.8750914232770866,1.8357603388042143,0.7909924536075215,68.71315926803403,3,0
9,2021-02-10,IL,2.3280054327933084,0.9292443315247096,0.4879520675597631,0.11691953908898725,4.5,5,1.7756461197871432,0.0,1.9166450753202504,4.271776709950115,0.0,1.985281137872094,120.0,2,0
9,2021-02-11,IL,0.8993983385438974,0.0,2.323706940115633,0.056508880028387276,3.8,6,2.5833054648843974,0.0,0.21845700331752652,4.9460946003380215,0.0,2.192465419753509,120.0,3,0
9,2021-02-12,IL,1.3530755799982916,0.0,0.8018411509194616,0.27588883248681123,2.8,4,0.0,0.18281172219809438,2.36891978675372,1.4519108087598716,1.6646338062185895,0.9046274213997356,120.0,0,0
9,2021-02-13,IL,2.1702420834229916,1.2061281041477752,1.5076457069542988,0.6390669527796337,6.4,6,0.7298509516839338,1.1534141333710821,1.0476747421904615,1.7240928687741288,0.0,0.5211702326216072,103.98479787870826,2,0
9,2021-02-14,IL,1.2841866804843436,0.39580995229580274,0.4287849454995094,0.0,2.5,3,0.7922045434977877,1.3014744172610182,1.9544464227853153,1.7921396834275158,0.0,0.32661013733667477,120.0,2,0
9,2021-02-15,IL,1.472441321037884,0.0,1.0263883450602305,0.0,2.9,4,1.8140609936251946,0.2603727559215958,2.9583954621097392,4.866350448928005,0.0,1.1821238286045688,115.1283284365768,1,0
9,2021-02-16,IL,3.0,1.6710459126818784,0.33574239826568997,0.4444649552887828,6.4,6,1.0241281788711625,0.0,1.027909475568143,12.088222970209868,0.33721050373576045,2.376018076463869,120.0,2,1
9,2021-02-17,IL,3.0,0.8165262016129515,1.494138892823861,1.0754680093330895,7.5,6,1.4614146599981446,0.0,0.7396449159602732,6.129995022883627,0.8565937057147224,1.1795122883241105,120.0,0,1
9,2021-02-18,IL,1.0791043412625714,0.0,2.412615990548761,1.6560061937710047,6.0,5,1.009979185590849,0.5469610274282453,0.6654045855722881,2.287104961741987,0.25047008607898746,0.5563614168579325,120.0,1,1
9,2021-02-19,IL,1.3848374556525642,1.0971978649702023,0.6742066990893081,0.0,3.7,3,1.8682074543214937,1.0413735190163358,0.32317013468958417,6.140548895285632,0.44585399067016107,0.8888377436379014,120.0,2,0
9,2021-02-20,IL,2.5531498215079713,0.0,1.1997493804890003,2.065564031319882,6.8,4,2.2312981923411366,0.0,2.1043331983578986,4.881695350160367,0.0,0.0692236061682947,120.0,1,0
9,2021-02-21,IL,1.4920952936185286,1.200768831491541,0.31849919083122713,0.0,3.5,6,0.5107307376582747,0.0,2.615299079082661,1.502808567548815,1.2331996627960589,0.23573135274476442,120.0,1,0
9,2021-02-22,IL,1.7108607714058697,0.0,2.626867348526228,0.7911659697254743,6.0,4,2.498351590853706,0.13175296038420675,0.2341057962276506,5.308718332898438,3.028360240793454,2.4482342338597136,120.0,1,0
9,2021-02-23,IL,0.7205911485660391,0.5365625161147726,0.3759468181815315,0.2677814561555345,2.2,5,0.8695965738789078,0.4275468671264168,1.1151549949941293,0.22330104182972654,0.0,1.6779474379126431,120.0,0,0
9,2021-02-24,IL,0.46766112242531555,0.6479127204676158,0.25237153328160433,0.0,1.6,4,1.251258301617423,0.6074821328181886,0.0,5.890327838620176,0.21153947415169227,0.4018217724394346,120.0,1,0
9,2021-02-25,IL,0.0,0.284730974321886,2.1578988773096035,0.47548093563038807,3.4,4,2.3694160247952936,0.0,1.9840099768882404,6.550121473910325,0.0,3.1957237167835477,94.8354205013528,4,0
9,2021-02-26,IL,0.4662646929071279,2.092446163227737,0.8965594995967431,0.0,4.0,5,1.5500126441491013,0.0,2.226375757064653,3.379296792403496,0.0,1.0545202602256318,120.0,0,0
9,2021-02-27,IL,0.4116557822293153,0.13803090195531564,0.5648144645218643,0.550164416205907,1.9,4,1.503503250271479,0.19275574779238797,1.9388910502737642,6.203760515342008,1.1010773341810056,2.275879369612104,104.19544098420371,1,0
