facility_id,date,care_type,adl_eating,adl_mobility,adl_toileting,adl_cognition,mds_adl_summary,rug_category,nursing_hours_rn,nursing_hours_lpn,nursing_hours_cna,medication_count,fall_risk_score,pain_assessment_score,resident_census,incident_count,staffing_mismatch
3,2021-01-01,SNF,1.1601355679944487,3.2463387847332923,3.3974899667939,2.205018256841767,11.7,4,0.9525151158551023,2.9711743227904575,0.6418979114240482,16.36925552957398,8.60160138446488,6.510588596188425,74.42143812420488,2,1
3,2021-01-02,SNF,2.3532767392716236,4.148287278499343,3.1158528693845238,4.122317157424248,16.0,2,2.9390777680972335,0.93839466891522,4.288702179203705,12.411073625073536,7.756667397714491,3.2567430092914913,98.17425427668091,5,1
3,2021-01-03,SNF,1.8234986047839277,6.0,3.8658186997456188,1.2093403067185426,15.0,4,3.9157151876154703,2.105660732358352,1.483579631835264,14.773808570290536,7.785215477642937,9.451206278824117,88.00281285313034,1,1
3,2021-01-04,SNF,2.6062744969471177,4.186505407655586,4.676010609262431,1.3450223801684529,14.9,6,4.881961192848923,2.4688739054312134,3.9697702137037085,13.041387241803102,2.8000011193256458,2.23704246454515,120.0,3,0
3,2021-01-05,SNF,2.7124166059661117,2.8664968134203295,1.7985737080608621,4.411844076794862,13.8,5,1.9354359679684134,2.290872797617087,1.8345818710624024,8.502161280806682,3.566433839298598,3.070266108392631,101.53182227964287,1,1
3,2021-01-06,SNF,1.9820616930931791,6.0,2.2187605934230854,3.2635139760096736,15.7,2,3.112983502329489,1.5244111185430935,3.4273440868876555,19.031222209732547,6.861816234482363,3.2123067046655787,75.18023178415197,0,0
3,2021-01-07,SNF,1.6715551749466115,5.360622816988229,2.70326077840397,0.9930773556955166,12.5,6,2.9578938866760165,3.1961471923783167,4.444577006906172,9.466786776839175,6.628280618222122,2.447073696123989,59.58058969432752,2,0
3,2021-01-08,SNF,2.0419833687737268,4.479583565217644,5.871053033475404,4.777822945548627,20.0,3,2.3012511131606916,3.0422819423623024,4.284140372196024,17.564500809832268,7.458588780465966,1.213621113153688,72.12359186133695,5,0
3,2021-01-09,SNF,4.455979840106874,5.977689779213184,1.6386781449394432,5.105453772764285,20.0,5,2.7610712802856927,1.846842134774787,3.916532939582987,15.540772030583895,9.27363567137532,3.2714834251230656,85.84394655462816,5,1
3,2021-01-10,SNF,2.9786314873952895,6.0,2.7329559944626878,0.0,13.7,6,4.532523213692824,4.247308160917303,4.240920356341446,12.638581208998758,5.640322178022888,1.9640772650331826,120.0,3,0
3,2021-01-11,SNF,3.0786379495608496,4.082943228771107,1.4037940756225122,4.4359176264305935,15.2,5,3.5002977462967406,3.173091533894016,2.8514444897203197,7.377399329224127,10.0,9.41022437884445,68.05955880151939,7,0
3,2021-01-12,SNF,2.8296496928945816,6.0,5.871053033475404,3.2134163542482796,20.9,4,1.5040062349996783,1.3334591417072463,5.322662407060551,14.888392190372583,8.714490532316383,6.574114665791948,94.84553810546272,1,1
3,2021-01-13,SNF,0.0,6.0,3.758725751890154,3.9076352559259364,15.9,5,4.353791797309572,3.383750645297833,4.265104595247646,14.335334858686064,5.693988406590052,4.920801666856094,90.72903077372835,2,0
3,2021-01-14,SNF,2.7544384054043274,6.0,2.478069334739402,3.025846405274484,16.6,6,2.3694130620100964,2.5333534499211146,2.3313667380343435,14.527448893020194,4.120578101917581,3.1024759683650887,61.56409138363458,5,0
3,2021-01-15,SNF,2.1336411071972488,4.074505657853461,2.4350347121251543,0.31605594514784524,10.5,4,0.9736541126149687,2.1546736557707007,3.618741878846533,6.547704399281689,6.52910176471315,3.6697843653357953,97.69979649832956,4,0
3,2021-01-16,SNF,1.9273707611174093,4.172358215354699,4.849451160343291,1.3837040899122868,14.4,5,2.2004568719180027,2.5398630067963013,2.3259213693129204,15.58783821556627,7.383358047362075,7.793678748961945,62.47455635312708,6,0
3,2021-01-17,SNF,3.5132408066416114,6.0,4.315951320004593,2.3928960121205045,18.9,4,4.435143764501345,2.2309778040523036,4.481019901273035,17.38376906749015,6.275592893956381,4.250030725560752,68.56255089549823,4,0
3,2021-01-18,SNF,4.0987902061980845,5.832719463629413,1.2693258848334341,3.286660381964458,16.9,4,2.956914968478732,2.569457620276758,1.8859114396139738,9.272225941795124,8.342792217211194,3.0017225803085523,68.16879848439689,3,0
3,2021-01-19,SNF,2.283636331794863,3.5857359076958386,4.149803065380107,3.834462988187327,16.2,5,2.998504935698644,1.542768868510121,2.0276894112076422,14.107241098600253,7.936762178102983,0.0,103.1764326755512,2,1
3,2021-01-20,SNF,2.8360983676843903,4.566939517353752,3.743565337846287,4.116559533297959,17.8,5,3.793653897707783,1.7441043677827517,2.49490215922043,16.42074754016649,6.659153375203127,2.5617989937275674,113.28524998870894,3,1
3,2021-01-21,SNF,3.6435027040018015,5.449073605403833,3.729153302264332,1.7201294900143351,17.0,4,3.0943822711159994,1.4946616628355591,5.045841636293096,12.197731256778026,7.291371923675451,2.0728460516622147,72.1338872349743,6,0
3,2021-01-22,SNF,0.5660761670834245,5.249056363826119,0.8685294074266429,4.101738999446906,12.6,3,2.204804497258208,2.4393506721172185,4.123838240852945,13.122132294752014,4.525523865021631,0.6185457752059351,98.20930374241851,3,0
3,2021-01-23,SNF,4.0421886174496375,5.740957959734482,4.688654695903522,6.0,23.9,4,1.9643404758020875,1.606839353721086,3.6679303142101127,16.349531831623587,8.368107968902446,2.5196444213903417,98.14393449886308,3,1
3,2021-01-24,SNF,3.4549546665886726,4.253282546454984,4.073512957186487,4.857963503163596,19.4,5,1.7524796831975264,2.396345294473752,2.529698917369737,14.835881880678455,4.65343173413619,8.734208966962807,102.94072438611454,5,1
3,2021-01-25,SNF,0.0,3.143017807726319,3.231923975547332,2.475129860964495,10.3,6,1.9473646623987257,2.501339019162014,2.3205380646108464,13.376033475376495,9.384505724345052,3.479881220619326,106.2086919978456,3,0
3,2021-01-26,SNF,1.0379861886689523,6.0,3.840596407087161,4.4075581973277895,17.8,5,2.0885748727958116,1.9894915132314352,5.1503179038744555,15.557172744644134,2.9379660454909025,1.700599982184721,100.8222588556597,4,1
3,2021-01-27,SNF,2.9749590618489714,3.710299291045101,3.3518573756031795,2.9838136880413453,15.2,6,1.4624497010062458,1.2979131461718523,2.075627748894191,15.930833862404125,4.818088775412533,3.7015536768547075,83.00790085466842,1,1
3,2021-01-28,SNF,3.9602596792620757,5.353025531768248,2.2584995582187144,1.9654995097188634,15.8,5,3.748293194684363,3.7244719978676097,2.5189254357156834,9.263068248910681,10.0,0.0,65.83943159204371,1,0
3,2021-01-29,SNF,2.1954989514113348,4.303628611495395,2.6361726699053176,4.457736136957917,15.9,7,4.077545209749007,0.1051698751655139,3.977791686438555,17.752488762251193,6.713504195521159,0.0,90.85080449126244,5,1
3,2021-01-30,SNF,1.8732576317511531,6.0,2.928559138381946,3.7595932188604557,17.0,4,1.7514033772595905,1.7013381148975666,5.048407712840137,17.2835280783513,7.033618557976117,2.446213935984556,88.2317648222591,2,1
3,2021-01-31,SNF,2.8772492827070515,2.8885709251279112,0.6571912925234913,3.3555816399483827,11.4,6,1.6463226226234582,2.3744603329861844,4.64903726491169,13.205045192184606,9.526724686311642,4.904452394504554,77.53405070756031,0,0
3,2021-02-01,SNF,2.491977578029588,6.0,4.850140772564581,3.3139625321941804,19.4,3,3.8539387873270208,2.8448422344997883,4.602981247785409,14.645882029036182,10.0,0.8161705268656627,112.17754474700175,2,1
3,2021-02-02,SNF,1.3673262154264867,6.0,3.6164546974047447,0.851069045860268,13.8,4,3.1056811780961127,3.688822406452792,2.7628052368162392,10.589252107452019,8.210792152241357,6.061851833529565,72.97957672006129,3,0
3,2021-02-03,SNF,3.5370259979385352,2.690694488173465,1.8550911972755801,1.294491023383297,10.9,4,3.474845038358377,2.579021207269722,4.43626453733385,16.027108916991867,6.413529143968842,2.9836505246208214,72.97253073569067,1,0
3,2021-02-04,SNF,0.8953843783526765,5.164024382209512,3.706464608680053,4.211368098526185,16.3,5,1.8480427886635327,2.9955209456136087,3.8676198206436556,15.164043447664971,7.051025080196636,0.0,73.62325095371583,1,0
3,2021-02-05,SNF,2.2856205439996327,5.610847542959828,1.5405390215861279,1.8874693462437688,13.2,6,3.1669568715533507,3.5876407566720165,6.388989333937498,12.470576419166834,5.940215795353019,0.0,54.845728639447316,5,0
3,2021-02-06,SNF,3.445843788453706,4.7369018926592386,4.151276565994709,2.3490093450821874,17.1,3,3.9112795774743647,2.9078703148825156,4.205675705808269,17.126504091582735,5.8962043284010015,0.0,83.25471341882798,6,0
