facility_id,date,care_type,adl_eating,adl_mobility,adl_toileting,adl_cognition,mds_adl_summary,rug_category,nursing_hours_rn,nursing_hours_lpn,nursing_hours_cna,medication_count,fall_risk_score,pain_assessment_score,resident_census,incident_count,staffing_mismatch
0,2021-01-01,MC,0.5416946540845906,6.0,3.546957280309559,6.0,18.8,5,2.904482418911867,2.7086030991949652,4.486190318749575,10.009099803734006,7.981654483754575,5.883637658057939,73.6961923070777,6,1
0,2021-01-02,MC,5.3529180478199585,5.336913809255007,6.0,5.227275713610467,25.6,3,1.9697454376017907,1.743871370035464,2.378456775657228,6.641122754076984,6.391930074733442,8.950066185464394,21.718969526904186,2,0
0,2021-01-03,MC,1.2248278250148898,5.312593619628862,2.8010300158652557,5.117772938780422,16.9,5,2.302797954461039,2.5620270150305156,3.542046524993523,11.073257831789157,7.301660633792044,9.71122897766046,56.611489775747,0,1
0,2021-01-04,MC,2.2145717482998397,5.230531096886337,3.778480688262897,5.449395682610284,19.5,5,3.257071910190944,2.827530215426575,5.393688858562639,6.593866354529014,6.534256703321128,8.492768242878075,16.193917779222822,5,0
0,2021-01-05,MC,0.273277718867206,5.882551721001196,2.191949215241791,4.6950123780717155,15.2,4,2.2603021866829645,1.6526819611999537,5.577300510900753,6.9714957590587305,9.500502070286547,8.397094995419389,47.97250780947901,7,0
0,2021-01-06,MC,2.0026035603857126,6.0,2.669027420525512,5.162719485661102,18.5,3,1.7968559191253077,1.9524739466528116,2.361966945408705,9.782856386923687,7.197236171463565,9.073751878973383,33.90761981459894,4,0
0,2021-01-07,MC,2.0246383737525107,6.0,4.987390705544852,3.0280220138072282,18.7,2,2.972188598733549,1.382918344227008,3.734608346928978,7.277344179720215,9.831956945808374,8.714565532676229,43.44161254460875,3,0
0,2021-01-08,MC,1.5976818470566552,4.93004710872186,1.7263555665274912,6.0,16.6,4,2.836458636240391,1.759778756886549,4.288228526041979,7.505251569474288,9.939313853840131,9.613382852567396,46.36051077903893,3,0
0,2021-01-09,MC,3.7268597132444548,4.599928070900394,3.124205738557351,5.693856524049236,20.0,4,2.2473475647981194,2.880103261775007,4.379740303975165,8.553953505995324,3.6943918896753076,9.442304959508423,39.04051339216835,4,0
0,2021-01-10,MC,4.108274595255061,1.9305027444723573,2.3624253356887004,2.0726931023622717,12.2,5,3.532429740885994,1.1560329118402377,4.516111399226579,6.417006116335933,9.230470758084019,8.664975757305701,77.7836532291804,4,0
0,2021-01-11,MC,2.2872870911564487,4.963609788575842,2.3175410947927197,5.243239667262465,17.3,6,2.5942828355158807,1.9842647714448218,5.274343992715329,11.620372393931358,6.833173552008532,9.458973307079617,36.00314068098132,0,0
0,2021-01-12,MC,2.0768988172762537,5.7094707037601165,2.9823886371293784,5.984835285088588,19.5,3,2.2825152436870964,0.34987564114923275,2.9639431391190376,5.442222062036599,6.134542951117594,10.0,72.04519314829233,3,1
0,2021-01-13,MC,0.6212130517923657,6.0,5.110650418890119,4.105599345267713,18.5,5,2.3624410740233275,1.8943633285907056,5.2430165435470215,9.939076945292065,7.91272494958801,10.0,68.0851913385965,3,1
